text,is_subjective
"peter terjebak dalam lingkaran waktu yang berulang, mendapatkan kesempatan untuk memulai percakapan dengan jen segar setiap saat.",0
"film yang dibuat dengan cermat dan berperilaku sangat baik, yang menandai tonggak sejarah seumur hidup Kahlo dengan ketelitian yang cermat dari seorang akuntan pajak.",1
"dia menyukai chan kwok chan, yang dia ikuti.",0
"sebuah karya yang kuat dan penuh percaya diri yang bekerja dengan sangat baik pada 89 menit pertama, namun berakhir dengan sangat membingungkan di dua menit terakhir",1
seorang pembuat film Yunani (narator) filmnya dilarang oleh pemerintah militer di negaranya sendiri.,0
"Anda benar-benar bertanya-tanya bagaimana mungkin ada orang, di mana pun, yang mengira mereka akan membuat penonton tertawa terbahak-bahak dengan naskah yang sangat kejam seperti ini.",1
"Harapan terus muncul bahwa film tersebut akan mampu memenuhi kemampuan pembuatnya dan bakat para aktornya, namun ternyata tidak.",1
"hibah tentu saja lucu, tetapi kekosongan karakter yang ia mainkan membuatnya tidak bisa berbuat apa-apa",1
"pacino cemerlang seperti orang yang kurang tidur, kelelahannya yang semakin meningkat baik secara eksistensial maupun fisik.",1
"itu bodoh, menyenangkan, ditampar konyol, sebuah franchise baru yang terinspirasi oleh film-film bond yang tidak jauh dari film porno yang dijanjikan judulnya; film ini benar-benar pesta aksi yang keterlaluan.",1
penggambaran yang mengharukan dan berbobot tentang upaya satu keluarga untuk menyembuhkan setelah kematian seorang anak.,1
"buronan cantik, Grace (Nicole Kidman), tiba di kota terpencil Dogville dalam pelarian dari tim gangster.",0
"jika Anda dapat terus maju melewati titik lambat, Anda akan dihargai dengan akting yang bagus.",1
siapa pun yang mengaku menyukai film harus melihat bahtera Rusia karya Alexander Sokurov.,1
"rachael dipanggil untuk melakukan perjalanan pulang oleh mantan pacarnya rafe, ke sebuah pulau kecil yang suram di laut utara tempat dia melarikan diri sekitar 5 tahun yang lalu untuk menemukan ibunya yang bandel.",0
"kedua bintang berhasil menjadi lucu, tapi, seperti yang baru-baru ini saya mata-matai, chemistry bintang menimbulkan pertanyaan apakah lelucon acak menambah sebuah film.",1
"namun, persekutuan itu rusak dan boromir mati.",0
ketika semua kecuali satu agen utama mi5 tewas dalam ledakan.,0
tong dikirim kembali untuk mengambil beberapa barang untuk devlin dan tanpa sadar mencoba tuksedo devlin dan menemukan bahwa itu memberikan kekuatan luar biasa kepada siapa pun yang mengenakan setelan itu.,0
"setelah mengetahui perselingkuhannya, suami roxie, amos, menolak untuk disalahkan atas pembunuhan tersebut dan roxie dikirim ke penjara, sambil menunggu hukuman gantung.",0
"""makan malamku dengan ovitz"" adalah sebuah kisah yang penuh makna, namun epikurean tentang impian yang hancur, pialang kekuasaan hollywood yang hancur (dan lutut yang patah).",0
baik juan antonio maupun se&#241 ; atau maximiliano tahu apa tujuan mereka saat keadaan dibalikkan oleh carmen yang licik.,0
carolyn yang ceria dan sempurna serta saudara perempuannya yang alfa omega pi berencana memenangkan perkumpulan mahasiswi tahun ini dengan mengesankan dewan Yunani dengan amal yang mematikan: melatih atlet yang mengalami gangguan mental untuk pertandingan tantangan regional.,0
"itu berpusat pada inez macbeth ( dominique swain ), seorang gadis berusia sekitar dua puluh tahun , yang mungkin tidak memiliki pendidikan formal , namun telah banyak diajar dalam kehidupan .",0
putra mempelai wanita berhasil menjadi penuh kasih sayang tanpa menarik terlalu dalam dari sumur gula dan schmaltz.,1
drumline adalah film yang memperlakukan karakter dan penontonnya dengan hormat; itu tidak bisa dituduh sebagai komedi remaja yang bodoh.,1
Karya-karya terbaik [allen] memahami mengapa keangkuhan adalah target satir yang lebih baik daripada pengalihan perhatian Amerika Tengah.,1
sebuah thriller metafisik sederhana dan berantakan yang menawarkan lebih banyak pertanyaan daripada jawaban.,1
"tapi pada hari dia melakukannya, dia melakukan tugas tahanan terakhirnya dengan anak-anak paling tangguh di sekolah.",0
"tindakannya beralih antara masa lalu dan masa kini, namun hubungan materialnya terlalu lemah untuk menjangkarkan hubungan emosional yang konon terjadi dalam rentang waktu 125 tahun.",1
"hanya satu lagi kumpulan lelucon tentang penis, payudara, dan perut kembung untuk mencari cerita. atau keuntungan. atau hal apa pun.",1
"kisah hidup mendiang graham chapman, anggota pendiri monty python yang legendaris.",0
"Peter yang menarik adalah kisah Peter, seorang pembuat film dokumenter yang berjuang untuk mengambil gambar pernikahan demi uang sewa.",0
"itu hiburan, visual yang spektakuler dan banyak hiburan. sederhana dan penuh rasa ingin tahu .",1
"untuk secara jujur ​​mengatasi kekurangan yang ada dalam cara bantuan medis diberikan kepada pekerja Amerika, diperlukan gambaran yang lebih seimbang dan adil dari kedua belah pihak.",1
"semuanya terasa seperti tipu muslihat, sebuah taktik untuk menutupi fakta bahwa gambaran tersebut dibangun berdasarkan inti gagasan yang lemah – atau, lebih buruk lagi, tidak ada sama sekali.",1
"Eddie adalah seorang ayah ""normal"", yang mencintai kehidupan, pekerjaannya, dan terutama keluarga.",0
"Ketika Raj tiba di India, dia terpesona oleh kecantikan Tina namun sama-sama terpesona oleh kepribadian Pooja.",0
"mereka berdua dekat dengan Tun, seorang pemuda kesepian dengan penyakit yang tidak diketahui.",0
terri (eve) adalah wanita keras kepala yang sepertinya tidak bisa meninggalkan pacarnya yang sudah berpasangan.,0
amaro segera mengetahui bahwa korupsi dan gereja adalah teman lama di los reyes.,0
dia menyabotase Evan dan mendapatkan pekerjaan sebagai pembawa berita.,0
"saruman penyihir korup (Christopher lee), di bawah kekuasaan penguasa kegelapan Sauron, dan asistennya yang berlendir, gr&#237; ma wormtongue (brad dourif), telah menciptakan pasukan besar uruk-hai yang bertekad menghancurkan manusia dan dunia tengah.",0
"tidak seperti cinderella, ella harus bergantung pada dirinya sendiri dan kecerdasannya untuk melewati masalahnya dan menemukan lucinda agar ""kutukannya"" nya dipatahkan!",0
"Josh akan berusia 30 tahun; dia mengalami keterbelakangan mental, dan suka bermain-main menjadi vampir.",0
semua orang mengira dialah yang membuka kamar rahasia karena itulah yang membuat Slytherin terkenal.,0
"Tim Tartakovsky memiliki daya tarik visual yang luar biasa, namun kelima penulis tersebut tergelincir ke dalam kebiasaan banalitas naratif modern.",1
"benar-benar penghibur penonton yang akan menyentuh hati siapa pun yang pernah menunggu di kantor dokter, ruang gawat darurat, ranjang rumah sakit, atau kantor perusahaan asuransi.",1
mereka yang tidak kecewa dengan penghematan yang dilakukan film ini akan merasa bahwa film ini lebih dari mampu untuk memberikan penghargaan kepada mereka.,1
"Selama satu minggu, Eduardo Coutinho dan timnya berbincang dengan 27 warga di sebuah gedung raksasa di Copacabana.",0
Martin sedang melakukan kencan buta dan di pemerintahan internalnya para menteri sedang mempersiapkan kunjungan kenegaraan rutin.,0
jolynn yakin jamnya terus berdetak dan sudah siap untuk membuat dave mendengarnya--dan membuat dave mencuci pakaian.,0
salah satu film anak-anak cerdas yang tayang di bioskop tahun ini.,1
"statis, berulang-ulang, berlumpur dan buram, hai Arnold! sepertinya sudah mengunci judul film paling jelek tahun ini.",1
"""The Motorcycle Diaries"" didasarkan pada jurnal Che Geuvara, pemimpin revolusi Kuba.",0
"terus-menerus menantang persepsi bersalah dan tidak bersalah, baik dan buruk, dan mempertanyakan apakah tujuan mulia dapat membenarkan cara-cara jahat.",1
salah satu temannya adalah seorang perancang busana dan memberinya pakaian artis dan mobil impor diberikan kepadanya untuk menikmati hidup.,0
"setelah beberapa kali nyaris sukses, mereka bangkrut dengan merencanakan skema penculikan rumit yang tidak boleh dilewatkan.",0
karakter pemalas yang kaya dan penuh kecemasan lebih bersifat pemalas daripada menarik.,1
"tidak ada satupun aktornya yang menonjol, tapi itu bukan masalah di sini dibandingkan di film lain: karakterisasi lebih penting daripada atmosfer.",1
"dengan cerita yang terinspirasi oleh lingkungan yang penuh gejolak di Los Angeles, di mana perasaan marginalisasi membayangi setiap pemimpi dengan gelembung yang meledak, dogwalker memiliki beberapa karakter dan ide, namun tidak pernah berhasil menempatkan mereka pada jalur yang sama.",1
Chris memulai perselingkuhan dengan Ellen; katrin menghampiri mereka saat mereka mandi bersama.,0
'paku payung kuningan' adalah drama naratif sepanjang fitur 35mm.,0
lucy adalah mahasiswa teater di universitas kota.,0
"serikat pekerja, bagaimanapun, menghadapi perselisihan internalnya sendiri sebagai faksi-faksi di dalam organisasi, yang dipimpin oleh james p. hoffa (putra Jimmy hoffa yang terkenal), bersaing untuk mendapatkan kekuasaan.",0
hong memiliki pikiran yang cemerlang dan segera merasakan dia berhadapan dengan seorang pembunuh dengan keterampilan yang sangat istimewa.,0
"bakat para aktor membantu ""moonlight mile"" melampaui tulisannya yang menyentuh hati.",1
begitu penuh dengan pertanyaan-pertanyaan yang belum terjawab sehingga memerlukan lompatan keyakinan yang sangat besar hanya untuk menyaksikannya berjalan dengan susah payah.,1
"sebuah kisah moralitas yang potensinya menggugah pikiran terhambat oleh tampilan yang dibuat untuk TV, pertunjukan yang kaku, dan 'twist' konyol yang dengan berani merusak indra keenam.",1
"sebuah film yang akan menyentuh hati anak-anak dan orang dewasa, serta membuat penontonnya terkesima.",1
"mereka adalah alat angkut yang benar, tetapi mereka juga bisa menjadi tempat yang tidak mungkin untuk bertemu.",0
kerja keras yang panjang bagi siapa pun kecuali penggemar pokemon yang paling berkomitmen.,1
"[kota] mengingatkan kita betapa realistisnya nuansa pertunjukan robert de niro ketika dia tidak lagi terlibat dalam karikatur diri yang tidak tahu malu seperti 'analisis ini' (1999) dan 'analisis itu,' yang dijanjikan (atau diancam) untuk nanti. tahun .",1
"dia ditangkap karena mengedarkan narkoba, dia menghabiskan lima tahun penjara dan dilarang masuk Perancis selama dua tahun.",0
Disney kembali mengobrak-abrik arsipnya untuk membuat sekuel cepat.,1
"jika kita tidak menuntut standar kualitas atas karya seni yang kita pilih, maka kita layak mendapatkan sampah yang kita dapatkan.",1
film yang banyak bicara ini diputar seperti salah satu karya kecil Robert Altman.,1
"Cerita dimulai dengan Hakimi, seorang penulis naskah lepas yang sedang dalam perjalanan mengirim putrinya yang berusia 7 tahun, Imelda, ke rumah mantan istrinya pada suatu malam yang penuh badai.",0
jika Anda menggali trik pikiran david mamet. . . sewa film ini dan nikmatilah!,1
"tanpa sepengetahuan para kontestan, tuan rumah permainan telah membuat kesepakatan dengan tentara yang disewa untuk menjaga uang, dan tidak benar-benar memikirkan kepentingan terbaik, atau bahkan keselamatan dasar pemain.",0
"dalam tradisi bercerita, pembuat film membuat perumpamaan visual tentang komunitas hasid yang ditinggalkannya saat remaja.",0
[nesbitt's] salah satu pertunjukan yang 'adalah'. ',1
"film ini berpotongan antara dua hari, berselang dua tahun.",0
"ketika pacarnya memutuskan untuk pindah dan lucy tidak memiliki keberanian untuk pergi bersamanya, dia berakhir di tempat tidur bersama sahabatnya dari sekolah menengah, dante.",0
"adrien, mantan perampok bank terkenal, baru saja dibebaskan dari penjara dan menderita penyakit kanker yang tidak dapat disembuhkan. . .",0
"ketika Anda berpikir Anda telah menemukan permainan hebat Bielinsky, saat itulah Anda berada dalam masalah paling besar: dia penipu, dan Anda hanya sasarannya.",1
"Dengan merangkul perjuangan perempuan Afghanistan sebagai komitmen utama, film pendek iara Lee tidak hanya menyoroti keputusasaan di kedua sisi perbatasan Afghanistan-Pakistan, namun juga menangkap harapan dan martabat yang masih mendefinisikan laki-laki, perempuan dan anak-anak Afghanistan.",0
"itulah pertanyaan yang menjangkiti steve richards (john stamos) dan eric meyer (daniel london) dalam komedi ""dewasa"".",0
sosok penasaran ini memberi kesan pada Nicolas bahwa dia sedang mendekatkan putranya yang masih kecil dengan gadis-gadis dalam hidupnya dan menjauh dari Bobby.,0
"johnson, dalam film pertamanya, menetapkan sendiri tugas yang hampir tidak dapat ia selesaikan.",1
sebuah film Perancis yang ringan hati tentang pencarian spiritual seorang model fesyen yang mencari ketenangan pikiran saat menjalin hubungan cinta dengan seorang dokter hewan yang merupakan seorang Yahudi yang tidak berpraktik.,1
aku akan memberikan sedikit acungan jempol. aku cukup menyukainya.,1
"film ini menampilkan pahlawan wanita horor veteran leslie cuton dan jenny wallace, serta aktor john saenz dan jonathan tabor.",0
"di lingkungan baru mereka, para pria melepaskan mentalitas persaudaraan mereka dan menyadari betapa mereka telah menyakiti wanita selama bertahun-tahun.",0
mereka berbaring di tempat tidur tetapi semua rayuannya langsung ditolak oleh ana yang semakin gugup.,0
gagasan bahwa mengebom gedung adalah hal terlucu di dunia sama sekali tidak teruji dalam komedi yang sangat tidak lucu ini.,1
felice mendapati dirinya dalam bahaya dari pria yang ingin dia selamatkan.,0
ben adalah seorang perfeksionis dan berprestasi tinggi yang visi terowongannya mengarah pada kelulusan sebagai yang terbaik di kelasnya.,0
dua kisah yang saling bertautan dan tenggelam dalam kerumitan yang terlalu rumit.,1
sebuah dramatisasi metaforis sensual yang unik dari obsesi seksual yang menghabiskan terlalu banyak waktu pada plotnya yang cukup menggelikan.,1
itu didukung oleh penampilan luar biasa dari seorang veteran layar terhormat dan pendatang baru yang cemerlang yang langsung mengubah diri mereka menjadi pasangan ibu/anak yang dapat dipercaya.,1
"terbang bersama awak helikopter yang terampil saat mereka melakukan penyelamatan di laut dan gunung, menangkap penyelundup narkoba, memperbaiki saluran tegangan tinggi, menyelamatkan hewan yang terancam punah, memberikan bantuan kemanusiaan, dan melakukan misi pengintaian.",0
seymour polatkin adalah seorang penyair gay India yang sukses dari spokane yang menghadapi masa lalunya ketika dia kembali ke rumah masa kecilnya dengan reservasi untuk menghadiri pemakaman seorang teman baiknya.,0
"saat para gadis menggagalkan ancaman ini dan mengalahkan pasukan monyet yang berkekuatan super, para gadis powerpuff belajar bahwa dengan kekuatan yang besar, ada pula tanggung jawab yang besar.",0
keanehan awal tak terhindarkan memberi jalan pada sentimentalitas hafalan dan kelembutan mistis menjadi manfaat naratif.,1
mengungkap cara kita membodohi diri sendiri adalah kekuatan nyata dari foto satu jam.,1
"dalam fitur animasi baru berdurasi penuh tentang bola basket, pacar lama, semangat liburan, dan mal, adam sandler menyuarakan tiga karakter utama whitey, davey, dan saudara kembar persaudaraan whitey, eleanore!",0
"ini adalah komedi yang lemah dan lemas seperti yang pernah saya lihat beberapa waktu lalu, berliku-liku melalui materi yang sudah usang.",1
"ketika muda, perawan caroline (misty mundae) mengetahui kematian ibunya di paris, dia melakukan perjalanan ke kota lampu untuk pemakaman.",0
"orang-orang di dogtown dan z-boys sangat lucu, agresif, dan hidup, Anda harus memperhatikan mereka karena Anda tidak sabar untuk melihat apa yang mereka lakukan selanjutnya.",1
